Country,StateProv,Date,Count
United Kingdom,Cayman Islands,2020-03-19,3
United Kingdom,Cayman Islands,2020-03-20,3
United Kingdom,Cayman Islands,2020-03-21,3
United Kingdom,Cayman Islands,2020-03-22,3
United Kingdom,Channel Islands,2020-03-10,1
United Kingdom,Channel Islands,2020-03-11,2
United Kingdom,Channel Islands,2020-03-12,2
United Kingdom,Channel Islands,2020-03-13,2
United Kingdom,Channel Islands,2020-03-14,2
United Kingdom,Channel Islands,2020-03-15,3
United Kingdom,Channel Islands,2020-03-16,6
United Kingdom,Channel Islands,2020-03-17,6
United Kingdom,Channel Islands,2020-03-18,6
United Kingdom,Channel Islands,2020-03-19,11
United Kingdom,Channel Islands,2020-03-20,14
United Kingdom,Channel Islands,2020-03-21,32
United Kingdom,Channel Islands,2020-03-22,32
United Kingdom,Gibraltar,2020-03-04,1
United Kingdom,Gibraltar,2020-03-05,1
United Kingdom,Gibraltar,2020-03-06,1
United Kingdom,Gibraltar,2020-03-07,1
United Kingdom,Gibraltar,2020-03-08,1
United Kingdom,Gibraltar,2020-03-09,1
United Kingdom,Gibraltar,2020-03-10,1
United Kingdom,Gibraltar,2020-03-11,1
United Kingdom,Gibraltar,2020-03-12,1
United Kingdom,Gibraltar,2020-03-13,1
United Kingdom,Gibraltar,2020-03-14,1
United Kingdom,Gibraltar,2020-03-15,1
United Kingdom,Gibraltar,2020-03-16,1
United Kingdom,Gibraltar,2020-03-17,3
United Kingdom,Gibraltar,2020-03-18,8
United Kingdom,Gibraltar,2020-03-19,10
United Kingdom,Gibraltar,2020-03-20,10
United Kingdom,Gibraltar,2020-03-21,10
United Kingdom,Gibraltar,2020-03-22,15
United Kingdom,Isle of Man,2020-03-20,1
United Kingdom,Isle of Man,2020-03-21,1
United Kingdom,Isle of Man,2020-03-22,5
United Kingdom,Montserrat,2020-03-18,1
United Kingdom,Montserrat,2020-03-19,1
United Kingdom,Montserrat,2020-03-20,1
United Kingdom,Montserrat,2020-03-21,1
United Kingdom,Montserrat,2020-03-22,1
United Kingdom,United Kingdom,2020-01-31,2
United Kingdom,United Kingdom,2020-02-01,2
United Kingdom,United Kingdom,2020-02-02,2
United Kingdom,United Kingdom,2020-02-03,2
United Kingdom,United Kingdom,2020-02-04,2
United Kingdom,United Kingdom,2020-02-05,2
United Kingdom,United Kingdom,2020-02-06,2
United Kingdom,United Kingdom,2020-02-07,3
United Kingdom,United Kingdom,2020-02-08,3
United Kingdom,United Kingdom,2020-02-09,3
United Kingdom,United Kingdom,2020-02-10,8
United Kingdom,United Kingdom,2020-02-11,8
United Kingdom,United Kingdom,2020-02-12,9
United Kingdom,United Kingdom,2020-02-13,9
United Kingdom,United Kingdom,2020-02-14,9
United Kingdom,United Kingdom,2020-02-15,9
United Kingdom,United Kingdom,2020-02-16,9
United Kingdom,United Kingdom,2020-02-17,9
United Kingdom,United Kingdom,2020-02-18,9
United Kingdom,United Kingdom,2020-02-19,9
United Kingdom,United Kingdom,2020-02-20,9
United Kingdom,United Kingdom,2020-02-21,9
United Kingdom,United Kingdom,2020-02-22,9
United Kingdom,United Kingdom,2020-02-23,9
United Kingdom,United Kingdom,2020-02-24,13
United Kingdom,United Kingdom,2020-02-25,13
United Kingdom,United Kingdom,2020-02-26,13
United Kingdom,United Kingdom,2020-02-27,15
United Kingdom,United Kingdom,2020-02-28,20
United Kingdom,United Kingdom,2020-02-29,23
United Kingdom,United Kingdom,2020-03-01,36
United Kingdom,United Kingdom,2020-03-02,40
United Kingdom,United Kingdom,2020-03-03,51
United Kingdom,United Kingdom,2020-03-04,85
United Kingdom,United Kingdom,2020-03-05,115
United Kingdom,United Kingdom,2020-03-06,163
United Kingdom,United Kingdom,2020-03-07,206
United Kingdom,United Kingdom,2020-03-08,273
United Kingdom,United Kingdom,2020-03-09,321
United Kingdom,United Kingdom,2020-03-10,382
United Kingdom,United Kingdom,2020-03-11,456
United Kingdom,United Kingdom,2020-03-12,456
United Kingdom,United Kingdom,2020-03-13,798
United Kingdom,United Kingdom,2020-03-14,1140
United Kingdom,United Kingdom,2020-03-15,1140
United Kingdom,United Kingdom,2020-03-16,1543
United Kingdom,United Kingdom,2020-03-17,1950
United Kingdom,United Kingdom,2020-03-18,2626
United Kingdom,United Kingdom,2020-03-19,2689
United Kingdom,United Kingdom,2020-03-20,3983
United Kingdom,United Kingdom,2020-03-21,5018
United Kingdom,United Kingdom,2020-03-22,5683
Uruguay,Uruguay,2020-03-14,4
Uruguay,Uruguay,2020-03-15,4
Uruguay,Uruguay,2020-03-16,8
Uruguay,Uruguay,2020-03-17,29
Uruguay,Uruguay,2020-03-18,50
Uruguay,Uruguay,2020-03-19,79
Uruguay,Uruguay,2020-03-20,94
Uruguay,Uruguay,2020-03-21,110
Uruguay,Uruguay,2020-03-22,135
US,Alabama,2020-03-13,5
US,Alabama,2020-03-14,6
US,Alabama,2020-03-15,12
US,Alabama,2020-03-16,29
US,Alabama,2020-03-17,39
US,Alabama,2020-03-18,46
US,Alabama,2020-03-19,78
US,Alabama,2020-03-20,83
US,Alabama,2020-03-21,131
US,Alabama,2020-03-22,138
US,Alaska,2020-03-13,1
US,Alaska,2020-03-14,1
US,Alaska,2020-03-15,1
US,Alaska,2020-03-16,1
US,Alaska,2020-03-17,3
US,Alaska,2020-03-18,6
US,Alaska,2020-03-19,9
US,Alaska,2020-03-20,12
US,Alaska,2020-03-21,15
US,Alaska,2020-03-22,21
US,Arizona,2020-03-10,6
US,Arizona,2020-03-11,9
US,Arizona,2020-03-12,9
US,Arizona,2020-03-13,9
US,Arizona,2020-03-14,12
US,Arizona,2020-03-15,13
US,Arizona,2020-03-16,18
US,Arizona,2020-03-17,20
US,Arizona,2020-03-18,27
US,Arizona,2020-03-19,45
US,Arizona,2020-03-20,78
US,Arizona,2020-03-21,118
US,Arizona,2020-03-22,152
US,Arkansas,2020-03-11,1
US,Arkansas,2020-03-12,6
US,Arkansas,2020-03-13,6
US,Arkansas,2020-03-14,12
US,Arkansas,2020-03-15,16
US,Arkansas,2020-03-16,22
US,Arkansas,2020-03-17,22
US,Arkansas,2020-03-18,33
US,Arkansas,2020-03-19,62
US,Arkansas,2020-03-20,96
US,Arkansas,2020-03-21,122
US,Arkansas,2020-03-22,165
US,California,2020-03-10,144
US,California,2020-03-11,177
US,California,2020-03-12,221
US,California,2020-03-13,282
US,California,2020-03-14,340
US,California,2020-03-15,426
US,California,2020-03-16,557
US,California,2020-03-17,698
US,California,2020-03-18,751
US,California,2020-03-19,952
US,California,2020-03-20,1177
US,California,2020-03-21,1364
US,California,2020-03-22,1642
US,Colorado,2020-03-10,15
US,Colorado,2020-03-11,34
US,Colorado,2020-03-12,45
US,Colorado,2020-03-13,49
US,Colorado,2020-03-14,101
US,Colorado,2020-03-15,131
US,Colorado,2020-03-16,160
US,Colorado,2020-03-17,160
US,Colorado,2020-03-18,184
US,Colorado,2020-03-19,277
US,Colorado,2020-03-20,363
US,Colorado,2020-03-21,390
US,Colorado,2020-03-22,476
US,Connecticut,2020-03-10,2
US,Connecticut,2020-03-11,3
US,Connecticut,2020-03-12,5
US,Connecticut,2020-03-13,11
US,Connecticut,2020-03-14,22
US,Connecticut,2020-03-15,24
US,Connecticut,2020-03-16,30
US,Connecticut,2020-03-17,68
US,Connecticut,2020-03-18,68
US,Connecticut,2020-03-19,159
US,Connecticut,2020-03-20,194
US,Connecticut,2020-03-21,194
US,Connecticut,2020-03-22,223
US,Delaware,2020-03-11,1
US,Delaware,2020-03-12,1
US,Delaware,2020-03-13,4
US,Delaware,2020-03-14,6
US,Delaware,2020-03-15,7
US,Delaware,2020-03-16,8
US,Delaware,2020-03-17,16
US,Delaware,2020-03-18,19
US,Delaware,2020-03-19,30
US,Delaware,2020-03-20,38
US,Delaware,2020-03-21,45
US,Delaware,2020-03-22,47
US,Diamond Princess,2020-02-24,36
US,Diamond Princess,2020-02-25,36
US,Diamond Princess,2020-02-26,42
US,Diamond Princess,2020-02-27,42
US,Diamond Princess,2020-02-28,44
US,Diamond Princess,2020-02-29,44
US,Diamond Princess,2020-03-01,44
US,Diamond Princess,2020-03-02,45
US,Diamond Princess,2020-03-03,45
US,Diamond Princess,2020-03-04,45
US,Diamond Princess,2020-03-05,45
US,Diamond Princess,2020-03-06,45
US,Diamond Princess,2020-03-07,45
US,Diamond Princess,2020-03-08,45
US,Diamond Princess,2020-03-09,45
US,Diamond Princess,2020-03-10,46
US,Diamond Princess,2020-03-11,46
US,Diamond Princess,2020-03-12,46
US,Diamond Princess,2020-03-13,46
US,Diamond Princess,2020-03-14,46
US,Diamond Princess,2020-03-15,46
US,Diamond Princess,2020-03-16,47
US,Diamond Princess,2020-03-17,47
US,Diamond Princess,2020-03-18,47
US,Diamond Princess,2020-03-19,47
US,Diamond Princess,2020-03-20,49
US,Diamond Princess,2020-03-21,49
US,Diamond Princess,2020-03-22,49
US,District of Columbia,2020-03-10,5
US,District of Columbia,2020-03-11,10
US,District of Columbia,2020-03-12,10
US,District of Columbia,2020-03-13,10
US,District of Columbia,2020-03-14,10
US,District of Columbia,2020-03-15,16
US,District of Columbia,2020-03-16,22
US,District of Columbia,2020-03-17,22
US,District of Columbia,2020-03-18,31
US,District of Columbia,2020-03-19,40
US,District of Columbia,2020-03-20,71
US,District of Columbia,2020-03-21,77
US,District of Columbia,2020-03-22,102
US,Florida,2020-03-10,15
US,Florida,2020-03-11,28
US,Florida,2020-03-12,35
US,Florida,2020-03-13,50
US,Florida,2020-03-14,76
US,Florida,2020-03-15,115
US,Florida,2020-03-16,155
US,Florida,2020-03-17,216
US,Florida,2020-03-18,314
US,Florida,2020-03-19,417
US,Florida,2020-03-20,563
US,Florida,2020-03-21,659
US,Florida,2020-03-22,830
US,Georgia,2020-03-10,17
US,Georgia,2020-03-11,23
US,Georgia,2020-03-12,31
US,Georgia,2020-03-13,42
US,Georgia,2020-03-14,66
US,Georgia,2020-03-15,99
US,Georgia,2020-03-16,121
US,Georgia,2020-03-17,146
US,Georgia,2020-03-18,199
US,Georgia,2020-03-19,287
US,Georgia,2020-03-20,420
US,Georgia,2020-03-21,507
US,Georgia,2020-03-22,600
US,Grand Princess,2020-03-07,21
US,Grand Princess,2020-03-08,21
US,Grand Princess,2020-03-09,21
US,Grand Princess,2020-03-10,21
US,Grand Princess,2020-03-11,21
US,Grand Princess,2020-03-12,21
US,Grand Princess,2020-03-13,21
US,Grand Princess,2020-03-14,21
US,Grand Princess,2020-03-15,21
US,Grand Princess,2020-03-16,20
US,Grand Princess,2020-03-17,21
US,Grand Princess,2020-03-18,21
US,Grand Princess,2020-03-19,22
US,Grand Princess,2020-03-20,23
US,Grand Princess,2020-03-21,23
US,Grand Princess,2020-03-22,30
US,Guam,2020-03-15,3
US,Guam,2020-03-16,3
US,Guam,2020-03-17,3
US,Guam,2020-03-18,5
US,Guam,2020-03-19,12
US,Guam,2020-03-20,14
US,Guam,2020-03-21,15
US,Guam,2020-03-22,27
US,Hawaii,2020-03-10,2
US,Hawaii,2020-03-11,2
US,Hawaii,2020-03-12,2
US,Hawaii,2020-03-13,2
US,Hawaii,2020-03-14,4
US,Hawaii,2020-03-15,6
US,Hawaii,2020-03-16,7
US,Hawaii,2020-03-17,10
US,Hawaii,2020-03-18,14
US,Hawaii,2020-03-19,16
US,Hawaii,2020-03-20,26
US,Hawaii,2020-03-21,37
US,Hawaii,2020-03-22,48
US,Idaho,2020-03-13,1
US,Idaho,2020-03-14,2
US,Idaho,2020-03-15,5
US,Idaho,2020-03-16,5
US,Idaho,2020-03-17,8
US,Idaho,2020-03-18,9
US,Idaho,2020-03-19,11
US,Idaho,2020-03-20,23
US,Idaho,2020-03-21,36
US,Idaho,2020-03-22,42
US,Illinois,2020-03-10,12
US,Illinois,2020-03-11,25
US,Illinois,2020-03-12,32
US,Illinois,2020-03-13,46
US,Illinois,2020-03-14,64
US,Illinois,2020-03-15,93
US,Illinois,2020-03-16,105
US,Illinois,2020-03-17,161
US,Illinois,2020-03-18,162
US,Illinois,2020-03-19,422
US,Illinois,2020-03-20,585
US,Illinois,2020-03-21,753
US,Illinois,2020-03-22,1049
US,Indiana,2020-03-10,6
US,Indiana,2020-03-11,11
US,Indiana,2020-03-12,13
US,Indiana,2020-03-13,13
US,Indiana,2020-03-14,16
US,Indiana,2020-03-15,20
US,Indiana,2020-03-16,25
US,Indiana,2020-03-17,30
US,Indiana,2020-03-18,39
US,Indiana,2020-03-19,60
US,Indiana,2020-03-20,86
US,Indiana,2020-03-21,128
US,Indiana,2020-03-22,201
US,Iowa,2020-03-10,8
US,Iowa,2020-03-11,13
US,Iowa,2020-03-12,16
US,Iowa,2020-03-13,17
US,Iowa,2020-03-14,17
US,Iowa,2020-03-15,18
US,Iowa,2020-03-16,23
US,Iowa,2020-03-17,23
US,Iowa,2020-03-18,29
US,Iowa,2020-03-19,44
US,Iowa,2020-03-20,45
US,Iowa,2020-03-21,68
US,Iowa,2020-03-22,90
US,Kansas,2020-03-10,1
US,Kansas,2020-03-11,1
US,Kansas,2020-03-12,1
US,Kansas,2020-03-13,5
US,Kansas,2020-03-14,8
US,Kansas,2020-03-15,8
US,Kansas,2020-03-16,11
US,Kansas,2020-03-17,18
US,Kansas,2020-03-18,18
US,Kansas,2020-03-19,34
US,Kansas,2020-03-20,44
US,Kansas,2020-03-21,57
US,Kansas,2020-03-22,64
US,Kentucky,2020-03-10,6
US,Kentucky,2020-03-11,8
US,Kentucky,2020-03-12,10
US,Kentucky,2020-03-13,14
US,Kentucky,2020-03-14,14
US,Kentucky,2020-03-15,20
US,Kentucky,2020-03-16,21
US,Kentucky,2020-03-17,26
US,Kentucky,2020-03-18,27
US,Kentucky,2020-03-19,37
US,Kentucky,2020-03-20,47
US,Kentucky,2020-03-21,87
US,Kentucky,2020-03-22,99
US,Louisiana,2020-03-10,1
US,Louisiana,2020-03-11,6
US,Louisiana,2020-03-12,19
US,Louisiana,2020-03-13,36
US,Louisiana,2020-03-14,77
US,Louisiana,2020-03-15,91
US,Louisiana,2020-03-16,136
US,Louisiana,2020-03-17,196
US,Louisiana,2020-03-18,257
US,Louisiana,2020-03-19,392
US,Louisiana,2020-03-20,538
US,Louisiana,2020-03-21,585
US,Louisiana,2020-03-22,837
US,Maine,2020-03-13,1
US,Maine,2020-03-14,3
US,Maine,2020-03-15,12
US,Maine,2020-03-16,17
US,Maine,2020-03-17,32
US,Maine,2020-03-18,42
US,Maine,2020-03-19,52
US,Maine,2020-03-20,56
US,Maine,2020-03-21,70
US,Maine,2020-03-22,89
US,Maryland,2020-03-10,8
US,Maryland,2020-03-11,9
US,Maryland,2020-03-12,12
US,Maryland,2020-03-13,18
US,Maryland,2020-03-14,26
US,Maryland,2020-03-15,32
US,Maryland,2020-03-16,41
US,Maryland,2020-03-17,60
US,Maryland,2020-03-18,85
US,Maryland,2020-03-19,107
US,Maryland,2020-03-20,149
US,Maryland,2020-03-21,193
US,Maryland,2020-03-22,244
US,Massachusetts,2020-03-10,92
US,Massachusetts,2020-03-11,95
US,Massachusetts,2020-03-12,108
US,Massachusetts,2020-03-13,123
US,Massachusetts,2020-03-14,138
US,Massachusetts,2020-03-15,164
US,Massachusetts,2020-03-16,197
US,Massachusetts,2020-03-17,218
US,Massachusetts,2020-03-18,218
US,Massachusetts,2020-03-19,328
US,Massachusetts,2020-03-20,413
US,Massachusetts,2020-03-21,525
US,Massachusetts,2020-03-22,646
US,Michigan,2020-03-11,2
US,Michigan,2020-03-12,2
US,Michigan,2020-03-13,16
US,Michigan,2020-03-14,25
US,Michigan,2020-03-15,33
US,Michigan,2020-03-16,53
US,Michigan,2020-03-17,65
US,Michigan,2020-03-18,83
US,Michigan,2020-03-19,334
US,Michigan,2020-03-20,552
US,Michigan,2020-03-21,788
US,Michigan,2020-03-22,1037
US,Minnesota,2020-03-10,3
US,Minnesota,2020-03-11,5
US,Minnesota,2020-03-12,9
US,Minnesota,2020-03-13,14
US,Minnesota,2020-03-14,21
US,Minnesota,2020-03-15,35
US,Minnesota,2020-03-16,54
US,Minnesota,2020-03-17,60
US,Minnesota,2020-03-18,77
US,Minnesota,2020-03-19,89
US,Minnesota,2020-03-20,115
US,Minnesota,2020-03-21,138
US,Minnesota,2020-03-22,169
US,Mississippi,2020-03-12,1
US,Mississippi,2020-03-13,1
US,Mississippi,2020-03-14,6
US,Mississippi,2020-03-15,10
US,Mississippi,2020-03-16,13
US,Mississippi,2020-03-17,21
US,Mississippi,2020-03-18,34
US,Mississippi,2020-03-19,50
US,Mississippi,2020-03-20,80
US,Mississippi,2020-03-21,140
US,Mississippi,2020-03-22,207
US,Missouri,2020-03-10,1
US,Missouri,2020-03-11,1
US,Missouri,2020-03-12,1
US,Missouri,2020-03-13,2
US,Missouri,2020-03-14,4
US,Missouri,2020-03-15,5
US,Missouri,2020-03-16,6
US,Missouri,2020-03-17,11
US,Missouri,2020-03-18,18
US,Missouri,2020-03-19,31
US,Missouri,2020-03-20,53
US,Missouri,2020-03-21,74
US,Missouri,2020-03-22,100
US,Montana,2020-03-11,1
US,Montana,2020-03-12,1
US,Montana,2020-03-13,1
US,Montana,2020-03-14,5
US,Montana,2020-03-15,7
US,Montana,2020-03-16,7
US,Montana,2020-03-17,9
US,Montana,2020-03-18,11
US,Montana,2020-03-19,11
US,Montana,2020-03-20,15
US,Montana,2020-03-21,21
US,Montana,2020-03-22,31
US,Nebraska,2020-03-10,3
US,Nebraska,2020-03-11,5
US,Nebraska,2020-03-12,10
US,Nebraska,2020-03-13,13
US,Nebraska,2020-03-14,14
US,Nebraska,2020-03-15,17
US,Nebraska,2020-03-16,18
US,Nebraska,2020-03-17,21
US,Nebraska,2020-03-18,24
US,Nebraska,2020-03-19,29
US,Nebraska,2020-03-20,37
US,Nebraska,2020-03-21,38
US,Nebraska,2020-03-22,51
US,Nevada,2020-03-10,4
US,Nevada,2020-03-11,7
US,Nevada,2020-03-12,14
US,Nevada,2020-03-13,17
US,Nevada,2020-03-14,21
US,Nevada,2020-03-15,24
US,Nevada,2020-03-16,45
US,Nevada,2020-03-17,56
US,Nevada,2020-03-18,55
US,Nevada,2020-03-19,95
US,Nevada,2020-03-20,114
US,Nevada,2020-03-21,161
US,Nevada,2020-03-22,190
US,New Hampshire,2020-03-10,4
US,New Hampshire,2020-03-11,5
US,New Hampshire,2020-03-12,6
US,New Hampshire,2020-03-13,6
US,New Hampshire,2020-03-14,7
US,New Hampshire,2020-03-15,13
US,New Hampshire,2020-03-16,17
US,New Hampshire,2020-03-17,26
US,New Hampshire,2020-03-18,26
US,New Hampshire,2020-03-19,44
US,New Hampshire,2020-03-20,44
US,New Hampshire,2020-03-21,55
US,New Hampshire,2020-03-22,65
US,New Jersey,2020-03-10,15
US,New Jersey,2020-03-11,23
US,New Jersey,2020-03-12,29
US,New Jersey,2020-03-13,29
US,New Jersey,2020-03-14,69
US,New Jersey,2020-03-15,98
US,New Jersey,2020-03-16,178
US,New Jersey,2020-03-17,267
US,New Jersey,2020-03-18,267
US,New Jersey,2020-03-19,742
US,New Jersey,2020-03-20,890
US,New Jersey,2020-03-21,1327
US,New Jersey,2020-03-22,1914
US,New Mexico,2020-03-11,3
US,New Mexico,2020-03-12,5
US,New Mexico,2020-03-13,10
US,New Mexico,2020-03-14,10
US,New Mexico,2020-03-15,13
US,New Mexico,2020-03-16,17
US,New Mexico,2020-03-17,23
US,New Mexico,2020-03-18,23
US,New Mexico,2020-03-19,35
US,New Mexico,2020-03-20,43
US,New Mexico,2020-03-21,43
US,New Mexico,2020-03-22,57
US,New York,2020-03-10,173
US,New York,2020-03-11,220
US,New York,2020-03-12,328
US,New York,2020-03-13,421
US,New York,2020-03-14,525
US,New York,2020-03-15,732
US,New York,2020-03-16,967
US,New York,2020-03-17,1706
US,New York,2020-03-18,2495
US,New York,2020-03-19,5365
US,New York,2020-03-20,8310
US,New York,2020-03-21,11710
US,New York,2020-03-22,15793
US,North Carolina,2020-03-10,7
US,North Carolina,2020-03-11,7
US,North Carolina,2020-03-12,15
US,North Carolina,2020-03-13,17
US,North Carolina,2020-03-14,24
US,North Carolina,2020-03-15,33
US,North Carolina,2020-03-16,38
US,North Carolina,2020-03-17,64
US,North Carolina,2020-03-18,70
US,North Carolina,2020-03-19,123
US,North Carolina,2020-03-20,172
US,North Carolina,2020-03-21,253
US,North Carolina,2020-03-22,302
US,North Dakota,2020-03-12,1
US,North Dakota,2020-03-13,1
US,North Dakota,2020-03-14,1
US,North Dakota,2020-03-15,1
US,North Dakota,2020-03-16,1
US,North Dakota,2020-03-17,3
US,North Dakota,2020-03-18,6
US,North Dakota,2020-03-19,18
US,North Dakota,2020-03-20,19
US,North Dakota,2020-03-21,28
US,North Dakota,2020-03-22,28
US,Ohio,2020-03-10,3
US,Ohio,2020-03-11,4
US,Ohio,2020-03-12,5
US,Ohio,2020-03-13,13
US,Ohio,2020-03-14,26
US,Ohio,2020-03-15,37
US,Ohio,2020-03-16,50
US,Ohio,2020-03-17,67
US,Ohio,2020-03-18,86
US,Ohio,2020-03-19,119
US,Ohio,2020-03-20,173
US,Ohio,2020-03-21,248
US,Ohio,2020-03-22,355
US,Oklahoma,2020-03-10,2
US,Oklahoma,2020-03-11,2
US,Oklahoma,2020-03-12,2
US,Oklahoma,2020-03-13,2
US,Oklahoma,2020-03-14,4
US,Oklahoma,2020-03-15,7
US,Oklahoma,2020-03-16,10
US,Oklahoma,2020-03-17,19
US,Oklahoma,2020-03-18,19
US,Oklahoma,2020-03-19,44
US,Oklahoma,2020-03-20,49
US,Oklahoma,2020-03-21,53
US,Oklahoma,2020-03-22,67
US,Oregon,2020-03-10,15
US,Oregon,2020-03-11,19
US,Oregon,2020-03-12,24
US,Oregon,2020-03-13,30
US,Oregon,2020-03-14,32
US,Oregon,2020-03-15,36
US,Oregon,2020-03-16,39
US,Oregon,2020-03-17,66
US,Oregon,2020-03-18,68
US,Oregon,2020-03-19,88
US,Oregon,2020-03-20,114
US,Oregon,2020-03-21,114
US,Oregon,2020-03-22,161
US,Pennsylvania,2020-03-10,12
US,Pennsylvania,2020-03-11,16
US,Pennsylvania,2020-03-12,22
US,Pennsylvania,2020-03-13,41
US,Pennsylvania,2020-03-14,47
US,Pennsylvania,2020-03-15,66
US,Pennsylvania,2020-03-16,77
US,Pennsylvania,2020-03-17,112
US,Pennsylvania,2020-03-18,152
US,Pennsylvania,2020-03-19,206
US,Pennsylvania,2020-03-20,303
US,Pennsylvania,2020-03-21,396
US,Pennsylvania,2020-03-22,509
US,Puerto Rico,2020-03-14,3
US,Puerto Rico,2020-03-15,5
US,Puerto Rico,2020-03-16,5
US,Puerto Rico,2020-03-17,5
US,Puerto Rico,2020-03-18,5
US,Puerto Rico,2020-03-19,5
US,Puerto Rico,2020-03-20,14
US,Puerto Rico,2020-03-21,21
US,Puerto Rico,2020-03-22,23
US,Rhode Island,2020-03-10,3
US,Rhode Island,2020-03-11,5
US,Rhode Island,2020-03-12,5
US,Rhode Island,2020-03-13,14
US,Rhode Island,2020-03-14,20
US,Rhode Island,2020-03-15,20
US,Rhode Island,2020-03-16,21
US,Rhode Island,2020-03-17,23
US,Rhode Island,2020-03-18,33
US,Rhode Island,2020-03-19,44
US,Rhode Island,2020-03-20,54
US,Rhode Island,2020-03-21,66
US,Rhode Island,2020-03-22,83
US,South Carolina,2020-03-10,7
US,South Carolina,2020-03-11,10
US,South Carolina,2020-03-12,12
US,South Carolina,2020-03-13,13
US,South Carolina,2020-03-14,19
US,South Carolina,2020-03-15,28
US,South Carolina,2020-03-16,33
US,South Carolina,2020-03-17,47
US,South Carolina,2020-03-18,47
US,South Carolina,2020-03-19,81
US,South Carolina,2020-03-20,126
US,South Carolina,2020-03-21,171
US,South Carolina,2020-03-22,196
US,South Dakota,2020-03-11,8
US,South Dakota,2020-03-12,8
US,South Dakota,2020-03-13,8
US,South Dakota,2020-03-14,9
US,South Dakota,2020-03-15,9
US,South Dakota,2020-03-16,10
US,South Dakota,2020-03-17,11
US,South Dakota,2020-03-18,11
US,South Dakota,2020-03-19,11
US,South Dakota,2020-03-20,14
US,South Dakota,2020-03-21,14
US,South Dakota,2020-03-22,21
US,Tennessee,2020-03-10,7
US,Tennessee,2020-03-11,9
US,Tennessee,2020-03-12,18
US,Tennessee,2020-03-13,26
US,Tennessee,2020-03-14,32
US,Tennessee,2020-03-15,39
US,Tennessee,2020-03-16,52
US,Tennessee,2020-03-17,74
US,Tennessee,2020-03-18,79
US,Tennessee,2020-03-19,154
US,Tennessee,2020-03-20,233
US,Tennessee,2020-03-21,371
US,Tennessee,2020-03-22,505
US,Texas,2020-03-10,13
US,Texas,2020-03-11,21
US,Texas,2020-03-12,27
US,Texas,2020-03-13,43
US,Texas,2020-03-14,57
US,Texas,2020-03-15,72
US,Texas,2020-03-16,85
US,Texas,2020-03-17,110
US,Texas,2020-03-18,173
US,Texas,2020-03-19,260
US,Texas,2020-03-20,394
US,Texas,2020-03-21,581
US,Texas,2020-03-22,627
US,Utah,2020-03-10,2
US,Utah,2020-03-11,3
US,Utah,2020-03-12,5
US,Utah,2020-03-13,9
US,Utah,2020-03-14,10
US,Utah,2020-03-15,28
US,Utah,2020-03-16,39
US,Utah,2020-03-17,51
US,Utah,2020-03-18,51
US,Utah,2020-03-19,80
US,Utah,2020-03-20,78
US,Utah,2020-03-21,136
US,Utah,2020-03-22,181
US,Vermont,2020-03-10,1
US,Vermont,2020-03-11,1
US,Vermont,2020-03-12,2
US,Vermont,2020-03-13,2
